radio,day,time_played,track_title,artist_name
Rádio Comercial,2024-11-08,19:05:00.000000000,Amigos,"Pablo Alborán, Maria Becerra"
Rádio Comercial,2024-11-08,18:57:00.000000000,Even,"Richie Campbell, Van Zee"
Rádio Comercial,2024-11-08,18:54:00.000000000,A Bar Song (Tipsy),Shaboozey
Rádio Comercial,2024-11-08,18:45:00.000000000,Noite,"Ivandro, Vitor Kley"
Rádio Comercial,2024-11-08,18:32:00.000000000,It Could Have Been Us,"Christopher, Griff"
Rádio Comercial,2024-11-08,18:29:00.000000000,Alone,Liquideep
Rádio Comercial,2024-11-08,18:26:00.000000000,As It Was,Harry Styles
Rádio Comercial,2024-11-08,18:23:00.000000000,Lose Control,Teddy Swims
Rádio Comercial,2024-11-08,18:20:00.000000000,Para Sempre [unplugged],"Dengaz, Seu Jorge"
Rádio Comercial,2024-11-08,18:14:00.000000000,Human,The Killers
Rádio Comercial,2024-11-08,18:10:00.000000000,Die With A Smile,"Lady Gaga, Bruno Mars"
Rádio Comercial,2024-11-08,17:57:00.000000000,Agarra em Mim,"Ana Moura, Pedro Mafama"
Rádio Comercial,2024-11-08,17:50:00.000000000,This Is the Life,Amy MacDonald
Rádio Comercial,2024-11-08,17:43:00.000000000,Saudade,"Miguel Araújo, Os Quatro e Meia"
Rádio Comercial,2024-11-08,17:34:00.000000000,Slow It Down,Benson Boone
Rádio Comercial,2024-11-08,17:30:00.000000000,Talvez...,Carolina de Deus
Rádio Comercial,2024-11-08,17:27:00.000000000,The Door,Teddy Swims
Rádio Comercial,2024-11-08,17:19:00.000000000,Uprising,Muse
Rádio Comercial,2024-11-08,17:16:00.000000000,"Ela Não Sabe, Pois Não?",Bárbara Tinoco
Rádio Comercial,2024-11-08,17:12:00.000000000,Counting Stars,OneRepublic
Rádio Comercial,2024-11-08,17:09:00.000000000,Heaven,Niall Horan
Rádio Comercial,2024-11-08,16:54:00.000000000,Birds Of A Feather,Billie Eilish
Rádio Comercial,2024-11-08,16:44:00.000000000,Shape of You,Ed Sheeran
Rádio Comercial,2024-11-08,16:33:00.000000000,Fala-me a Verdade,"Bia Caboz, Piruka"
Rádio Comercial,2024-11-08,16:29:00.000000000,By the Way,Red Hot Chili Peppers
Rádio Comercial,2024-11-08,16:26:00.000000000,Mon Amour [remix],"Zzoilo, Aitana"
Rádio Comercial,2024-11-08,16:23:00.000000000,Diet Pepsi,Addison Rae
Rádio Comercial,2024-11-08,16:18:00.000000000,Se Eu,"Fernando Daniel, Melim"
Rádio Comercial,2024-11-08,16:16:00.000000000,Belong Together,Mark Ambor
Rádio Comercial,2024-11-08,16:13:00.000000000,Walking Away,Craig David
Rádio Comercial,2024-11-08,16:09:00.000000000,Garota,"Maninho, Marisa Liz"
Rádio Comercial,2024-11-08,16:05:00.000000000,Diamonds,Rihanna
Rádio Comercial,2024-11-08,16:02:00.000000000,We Pray,"Coldplay, Little Simz, Tini, Burna Boy, Elyanna"
Rádio Comercial,2024-11-08,15:54:00.000000000,A Nossa Vez,Calema
Rádio Comercial,2024-11-08,15:51:00.000000000,Too Sweet,Hozier
Rádio Comercial,2024-11-08,15:40:00.000000000,Say You Won't Let Go,James Arthur
Rádio Comercial,2024-11-08,15:28:00.000000000,"Olá, Solidão",Os Quatro e Meia
Rádio Comercial,2024-11-08,15:24:00.000000000,Houdini,Eminem
Rádio Comercial,2024-11-08,15:20:00.000000000,It's Time,Imagine Dragons
Rádio Comercial,2024-11-08,15:18:00.000000000,Before I Lose My Voice,Richie Campbell
Rádio Comercial,2024-11-08,15:14:00.000000000,Si Antes Te Hubiera Conocido,Karol G
Rádio Comercial,2024-11-08,15:10:00.000000000,Yellow,Coldplay
Rádio Comercial,2024-11-08,15:07:00.000000000,APT.,"Rosé, Bruno Mars"
Rádio Comercial,2024-11-08,15:03:00.000000000,Amigos Coloridos,Bandidos do Cante
Rádio Comercial,2024-11-08,14:59:00.000000000,Heaven,Cian Ducrot
Rádio Comercial,2024-11-08,14:53:00.000000000,Apneia,Tatiana Duarte
Rádio Comercial,2024-11-08,14:50:00.000000000,Hey Brother,Avicii
Rádio Comercial,2024-11-08,14:39:00.000000000,Love The Hell Out Of You,Lewis Capaldi
Rádio Comercial,2024-11-08,14:29:00.000000000,Amar Pela Metade,Calema
Rádio Comercial,2024-11-08,14:25:00.000000000,Dusk till Dawn,"Zayn, Sia"
Rádio Comercial,2024-11-08,14:19:00.000000000,Devia Ir (versão da Bárbara),Bárbara Tinoco
Rádio Comercial,2024-11-08,14:11:00.000000000,Can't Even Hate You,Cian Ducrot
Rádio Comercial,2024-11-08,14:06:00.000000000,Lose Yourself,Eminem
Rádio Comercial,2024-11-08,14:04:00.000000000,Heart Of Gold,Shawn Mendes
Rádio Comercial,2024-11-08,13:59:00.000000000,A Million Dreams,Pink
Rádio Comercial,2024-11-08,13:57:00.000000000,Austin,Dasha
Rádio Comercial,2024-11-08,13:51:00.000000000,A Terra Gira,Os Quatro e Meia
Rádio Comercial,2024-11-08,13:48:00.000000000,Bad Dreams,Teddy Swims
Rádio Comercial,2024-11-08,13:38:00.000000000,Another Love,Tom Odell
Rádio Comercial,2024-11-08,13:27:00.000000000,Chamada não atendida,Bárbara Tinoco
Rádio Comercial,2024-11-08,13:24:00.000000000,My Universe,"Coldplay, BTS"
Rádio Comercial,2024-11-08,13:21:00.000000000,Dancing on My Own,Calum Scott
Rádio Comercial,2024-11-08,13:18:00.000000000,Even,"Richie Campbell, Van Zee"
Rádio Comercial,2024-11-08,13:15:00.000000000,Houdini,Dua Lipa
Rádio Comercial,2024-11-08,13:11:00.000000000,Apologize,"Timbaland, OneRepublic"
Rádio Comercial,2024-11-08,13:08:00.000000000,Higher,Tom Grennan
Rádio Comercial,2024-11-08,13:05:00.000000000,A Nossa Dança,Calema
Rádio Comercial,2024-11-08,13:01:00.000000000,Die With A Smile,"Lady Gaga, Bruno Mars"
Rádio Comercial,2024-11-08,12:54:00.000000000,Amanhã,Os Quatro e Meia
Rádio Comercial,2024-11-08,12:51:00.000000000,Elastic Heart,"Sia, Diplo, The Weeknd"
Rádio Comercial,2024-11-08,12:41:00.000000000,Beautiful Things,Benson Boone
Rádio Comercial,2024-11-08,12:29:00.000000000,What Goes Around.../...Comes Around,Justin Timberlake
Rádio Comercial,2024-11-08,12:25:00.000000000,O Mundo ao Contrário,Xutos & Pontapés
Rádio Comercial,2024-11-08,12:21:00.000000000,Skin,Rag'n'Bone Man
Rádio Comercial,2024-11-08,12:19:00.000000000,Follow You,Imagine Dragons
Rádio Comercial,2024-11-08,12:16:00.000000000,"Ela Não Sabe, Pois Não?",Bárbara Tinoco
Rádio Comercial,2024-11-08,12:13:00.000000000,The Door,Teddy Swims
Rádio Comercial,2024-11-08,12:10:00.000000000,Clocks,Coldplay
Rádio Comercial,2024-11-08,12:06:00.000000000,My World,Calum Scott
Rádio Comercial,2024-11-08,12:03:00.000000000,Hall of Fame,"The Script , will.i.am"
Rádio Comercial,2024-11-08,12:00:00.000000000,A Bar Song (Tipsy),Shaboozey
Rádio Comercial,2024-11-08,11:54:00.000000000,Como Tu,"Bárbara Bandeira, Ivandro"
Rádio Comercial,2024-11-08,11:51:00.000000000,Stick Season,Noah Kahan
Rádio Comercial,2024-11-08,11:41:00.000000000,Just the Way You Are,Bruno Mars
Rádio Comercial,2024-11-08,11:29:00.000000000,Use Somebody,Kings of Leon
Rádio Comercial,2024-11-08,11:26:00.000000000,Ao Teu Ouvido,"Buba Espinho, Bárbara Tinoco"
Rádio Comercial,2024-11-08,11:23:00.000000000,Without You,The Kid Laroi
Rádio Comercial,2024-11-08,11:18:00.000000000,Chandelier,Sia
Rádio Comercial,2024-11-08,11:15:00.000000000,Garota,"Maninho, Marisa Liz"
Rádio Comercial,2024-11-08,11:11:00.000000000,Birds Of A Feather,Billie Eilish
Rádio Comercial,2024-11-08,11:08:00.000000000,Bend and Break,Keane
Rádio Comercial,2024-11-08,11:05:00.000000000,It Could Have Been Us,"Christopher, Griff"
Rádio Comercial,2024-11-08,11:02:00.000000000,Bom Rapaz,"Os Quatro e Meia, Carlão"
Rádio Comercial,2024-11-08,10:59:00.000000000,We Pray,"Coldplay, Little Simz, Tini, Burna Boy, Elyanna"
Rádio Comercial,2024-11-08,10:53:00.000000000,If I Lose Myself,OneRepublic
Rádio Comercial,2024-11-08,10:46:00.000000000,Before I Lose My Voice,Richie Campbell
Rádio Comercial,2024-11-08,10:43:00.000000000,Close To You,Gracie Abrams
Rádio Comercial,2024-11-08,10:39:00.000000000,Casa,"D.A.M.A., Buba Espinho"
Rádio Comercial,2024-11-08,10:35:00.000000000,Starlight,Muse
Rádio Comercial,2024-11-08,10:27:00.000000000,Lose Control,Teddy Swims
Rádio Comercial,2024-11-08,10:24:00.000000000,Radioactive,Imagine Dragons
Rádio Comercial,2024-11-08,10:13:00.000000000,Cidade,"Bárbara Tinoco, Bárbara Bandeira"
Rádio Comercial,2024-11-08,10:09:00.000000000,I'm Outta Love,Anastacia
Rádio Comercial,2024-11-08,10:05:00.000000000,Love Tonight,Shouse
Rádio Comercial,2024-11-08,09:55:00.000000000,Ouvi Dizer,Melim
Rádio Comercial,2024-11-08,09:52:00.000000000,Amar Pela Metade,Calema
Rádio Comercial,2024-11-08,09:48:00.000000000,Heaven,Niall Horan
Rádio Comercial,2024-11-08,09:35:00.000000000,Lembras-te De Mim,"Nena [pt], Carolina de Deus"
Rádio Comercial,2024-11-08,09:20:00.000000000,Even,"Richie Campbell, Van Zee"
Rádio Comercial,2024-11-08,09:10:00.000000000,Borrow,Silence 4
Rádio Comercial,2024-11-08,08:58:00.000000000,Something just Like This,"The Chainsmokers, Coldplay"
Rádio Comercial,2024-11-08,08:37:00.000000000,À Minha Maneira '24,Vários: Homenagem RC aos Xutos & Pontapés
Rádio Comercial,2024-11-08,08:26:00.000000000,Girl on Fire,Alicia Keys
Rádio Comercial,2024-11-08,08:15:00.000000000,Die With A Smile,"Lady Gaga, Bruno Mars"
Rádio Comercial,2024-11-08,08:09:00.000000000,The Door,Teddy Swims
Rádio Comercial,2024-11-08,07:56:00.000000000,A Sky Full of Stars,Coldplay
Rádio Comercial,2024-11-08,07:53:00.000000000,APT.,"Rosé, Bruno Mars"
Rádio Comercial,2024-11-08,07:50:00.000000000,A Míuda do 319,"Rita Rocha, Bárbara Tinoco"
Rádio Comercial,2024-11-08,07:47:00.000000000,Belong Together,Mark Ambor
Rádio Comercial,2024-11-08,07:47:00.000000000,Driving Home for Christmas,Chris Rea
Rádio Comercial,2024-11-08,07:37:00.000000000,A Bar Song (Tipsy),Shaboozey
Rádio Comercial,2024-11-08,07:24:00.000000000,Set Fire to the Rain,Adele
Rádio Comercial,2024-11-08,07:15:00.000000000,Diet Pepsi,Addison Rae
Rádio Comercial,2024-11-08,07:08:00.000000000,Closer to the Edge,Thirty Seconds to Mars
Rádio Comercial,2024-11-08,06:56:00.000000000,Que o Amor Te Salve nesta Noite Escura [concerto solidário pela Ucrânia ],"Pedro Abrunhosa, Sara Correia"
Rádio Comercial,2024-11-08,06:52:00.000000000,Amor de Ganga,Miguel Luz
Rádio Comercial,2024-11-08,06:48:00.000000000,Impossible,James Arthur
Rádio Comercial,2024-11-08,06:41:00.000000000,Chakras,"Ivandro, Julinho Ksd"
Rádio Comercial,2024-11-08,06:38:00.000000000,Diet Pepsi,Addison Rae
Rádio Comercial,2024-11-08,06:35:00.000000000,Broken Strings,"James Morrison, Nelly Furtado"
Rádio Comercial,2024-11-08,06:28:00.000000000,We Pray,"Coldplay, Little Simz, Tini, Burna Boy, Elyanna"
Rádio Comercial,2024-11-08,06:24:00.000000000,O Amor É Assim,"HMB, Carminho"
Rádio Comercial,2024-11-08,06:20:00.000000000,When We Were Young,Adele
Rádio Comercial,2024-11-08,06:17:00.000000000,Austin,Dasha
Rádio Comercial,2024-11-08,06:10:00.000000000,Garota,"Maninho, Marisa Liz"
Rádio Comercial,2024-11-08,06:06:00.000000000,Rewrite the Stars,"James Arthur, Anne-Marie"
Rádio Comercial,2024-11-08,06:02:00.000000000,Wrecked,Imagine Dragons
Rádio Comercial,2024-11-08,05:57:00.000000000,Breaking Me,"Topic, A7S"
Rádio Comercial,2024-11-08,05:55:00.000000000,Planeta,"Bispo, Bárbara Tinoco"
Rádio Comercial,2024-11-08,05:51:00.000000000,Si Antes Te Hubiera Conocido,Karol G
Rádio Comercial,2024-11-08,05:47:00.000000000,Outra Vez,Latte
Rádio Comercial,2024-11-08,05:44:00.000000000,Treasure,Bruno Mars
Rádio Comercial,2024-11-08,05:40:00.000000000,Sometimes,Julinho Ksd
Rádio Comercial,2024-11-08,05:37:00.000000000,feelslikeimfallinginlove,Coldplay
Rádio Comercial,2024-11-08,05:33:00.000000000,Breaking the Habit,Linkin Park
Rádio Comercial,2024-11-08,05:30:00.000000000,Before I Lose My Voice,Richie Campbell
Rádio Comercial,2024-11-08,05:27:00.000000000,Flowers,Miley Cyrus
Rádio Comercial,2024-11-08,05:23:00.000000000,I See Fire,Ed Sheeran
Rádio Comercial,2024-11-08,05:19:00.000000000,O Tempo Vai Esperar,Os Quatro e Meia
Rádio Comercial,2024-11-08,05:17:00.000000000,Slow It Down,Benson Boone
Rádio Comercial,2024-11-08,05:12:00.000000000,One more Time,Daft Punk
Rádio Comercial,2024-11-08,05:09:00.000000000,Lua,Ivandro
Rádio Comercial,2024-11-08,05:05:00.000000000,There's Nothing Holdin' Me Back,Shawn Mendes
Rádio Comercial,2024-11-08,05:01:00.000000000,Heaven,Cian Ducrot
Rádio Comercial,2024-11-08,04:57:00.000000000,What about Us,Pink
Rádio Comercial,2024-11-08,04:53:00.000000000,Benção,"Mizzy Miles, Bispo, Van Zee"
Rádio Comercial,2024-11-08,04:50:00.000000000,Birds Of A Feather,Billie Eilish
Rádio Comercial,2024-11-08,04:47:00.000000000,Desliza,Ana Moura
Rádio Comercial,2024-11-08,04:43:00.000000000,The Reason,Hoobastank
Rádio Comercial,2024-11-08,04:40:00.000000000,Avião de Papel,"Carolina Deslandes, Rui Veloso"
Rádio Comercial,2024-11-08,04:37:00.000000000,APT.,"Rosé, Bruno Mars"
Rádio Comercial,2024-11-08,04:33:00.000000000,See You Again,"Wiz Khalifa, Charlie Puth"
Rádio Comercial,2024-11-08,04:30:00.000000000,Capicuas,Rita Rocha
Rádio Comercial,2024-11-08,04:27:00.000000000,Shivers,Ed Sheeran
Rádio Comercial,2024-11-08,04:23:00.000000000,Hello,Adele
Rádio Comercial,2024-11-08,04:20:00.000000000,Amar Pela Metade,Calema
Rádio Comercial,2024-11-08,04:16:00.000000000,Houdini,Dua Lipa
Rádio Comercial,2024-11-08,04:13:00.000000000,Wonderful World,James Morrison
Rádio Comercial,2024-11-08,04:10:00.000000000,Até Ao Fim,Maninho
Rádio Comercial,2024-11-08,04:06:00.000000000,Whatever It Takes,Imagine Dragons
Rádio Comercial,2024-11-08,04:02:00.000000000,Can't Even Hate You,Cian Ducrot
Rádio Comercial,2024-11-08,03:58:00.000000000,A Sky Full of Stars,Coldplay
Rádio Comercial,2024-11-08,03:55:00.000000000,Diz-se Aí (2 Pares de Botas),"Nena [pt], Joana Almeirante"
Rádio Comercial,2024-11-08,03:50:00.000000000,Die With A Smile,"Lady Gaga, Bruno Mars"
Rádio Comercial,2024-11-08,03:47:00.000000000,Antes Dela Dizer que Sim,Bárbara Tinoco
Rádio Comercial,2024-11-08,03:44:00.000000000,Girls Like You,Maroon 5
Rádio Comercial,2024-11-08,03:41:00.000000000,Even,"Richie Campbell, Van Zee"
Rádio Comercial,2024-11-08,03:38:00.000000000,Heart Of Gold,Shawn Mendes
Rádio Comercial,2024-11-08,03:34:00.000000000,One,"Mary J. Blige, U2"
Rádio Comercial,2024-11-08,03:31:00.000000000,Stick Season,Noah Kahan
Rádio Comercial,2024-11-08,03:28:00.000000000,O Teu Cheiro,Bispo
Rádio Comercial,2024-11-08,03:24:00.000000000,Paradise,Coldplay
Rádio Comercial,2024-11-08,03:21:00.000000000,Faz Bem,"Bluay, Julinho Ksd"
Rádio Comercial,2024-11-08,03:17:00.000000000,Glimpse of Us,Joji
Rádio Comercial,2024-11-08,03:13:00.000000000,Miss Independent,Ne-Yo
Rádio Comercial,2024-11-08,03:09:00.000000000,Na Escola,Os Quatro e Meia
Rádio Comercial,2024-11-08,03:05:00.000000000,We Found Love,"Rihanna, Calvin Harris"
Rádio Comercial,2024-11-08,03:01:00.000000000,Houdini,Eminem
Rádio Comercial,2024-11-08,02:58:00.000000000,Leave a Light On,Tom Walker
Rádio Comercial,2024-11-08,02:55:00.000000000,In My Blood,Shawn Mendes
Rádio Comercial,2024-11-08,02:52:00.000000000,Tata,Slow J
Rádio Comercial,2024-11-08,02:49:00.000000000,Love The Hell Out Of You,Lewis Capaldi
Rádio Comercial,2024-11-08,02:45:00.000000000,Não Te Devo Nada,Aragão
Rádio Comercial,2024-11-08,02:41:00.000000000,Here without You,3 Doors Down
Rádio Comercial,2024-11-08,02:37:00.000000000,Os Maridos das Outras,Miguel Araújo
Rádio Comercial,2024-11-08,02:34:00.000000000,My World,Calum Scott
Rádio Comercial,2024-11-08,02:31:00.000000000,Believer,Imagine Dragons
Rádio Comercial,2024-11-08,02:27:00.000000000,Os Croquetes acabam,Nena [pt]
Rádio Comercial,2024-11-08,02:24:00.000000000,Lose Control,Teddy Swims
Rádio Comercial,2024-11-08,02:20:00.000000000,Rolling in the Deep,Adele
Rádio Comercial,2024-11-08,02:17:00.000000000,"Ela Não Sabe, Pois Não?",Bárbara Tinoco
Rádio Comercial,2024-11-08,02:14:00.000000000,We Pray,"Coldplay, Little Simz, Tini, Burna Boy, Elyanna"
Rádio Comercial,2024-11-08,02:10:00.000000000,Chasing Cars,Snow Patrol
Rádio Comercial,2024-11-08,02:07:00.000000000,Invisível,"Murta, Jüra"
Rádio Comercial,2024-11-08,02:03:00.000000000,Save the World,Swedish House Mafia
Rádio Comercial,2024-11-08,02:01:00.000000000,Cover Me in Sunshine,"Pink, Willow Sage Hart"
Rádio Comercial,2024-11-08,01:58:00.000000000,We Can Do Better,Matt Simons
Rádio Comercial,2024-11-08,01:54:00.000000000,When I Was Your Man,Bruno Mars
Rádio Comercial,2024-11-08,01:51:00.000000000,Dias e Noites,André Amaro
Rádio Comercial,2024-11-08,01:48:00.000000000,Si Antes Te Hubiera Conocido,Karol G
Rádio Comercial,2024-11-08,01:44:00.000000000,Amor de Ganga,Miguel Luz
Rádio Comercial,2024-11-08,01:41:00.000000000,Attention,Charlie Puth
Rádio Comercial,2024-11-08,01:37:00.000000000,Garota,"Maninho, Marisa Liz"
Rádio Comercial,2024-11-08,01:34:00.000000000,It Could Have Been Us,"Christopher, Griff"
Rádio Comercial,2024-11-08,01:31:00.000000000,What I've Done,Linkin Park
Rádio Comercial,2024-11-08,01:27:00.000000000,Outra Vez,Latte
Rádio Comercial,2024-11-08,01:24:00.000000000,Bam Bam,"Camila Cabello, Ed Sheeran"
Rádio Comercial,2024-11-08,01:20:00.000000000,Wake Me Up,"Avicii, Aloe Blacc"
Rádio Comercial,2024-11-08,01:17:00.000000000,Sei Lá,Bárbara Tinoco
Rádio Comercial,2024-11-08,01:14:00.000000000,Bad Dreams,Teddy Swims
Rádio Comercial,2024-11-08,01:11:00.000000000,4 Minutes,"Madonna, Timbaland, Justin Timberlake"
Rádio Comercial,2024-11-08,01:07:00.000000000,Temos Pena,Nena [pt]
Rádio Comercial,2024-11-08,01:04:00.000000000,Before You Go,Lewis Capaldi
Rádio Comercial,2024-11-08,01:00:00.000000000,Amigos,"Pablo Alborán, Maria Becerra"
Rádio Comercial,2024-11-08,00:57:00.000000000,Teenage Love Affair,Alicia Keys
Rádio Comercial,2024-11-08,00:53:00.000000000,Love The Hell Out Of You,Lewis Capaldi
Rádio Comercial,2024-11-08,00:50:00.000000000,Amor de Ferro,"Pedro Abrunhosa, Diogo Piçarra"
Rádio Comercial,2024-11-08,00:46:00.000000000,Put a little Love on Me,Niall Horan
Rádio Comercial,2024-11-08,00:42:00.000000000,Save Room,John Legend
Rádio Comercial,2024-11-08,00:40:00.000000000,Cidade,"Bárbara Tinoco, Bárbara Bandeira"
Rádio Comercial,2024-11-08,00:36:00.000000000,The Space Between,Dave Matthews Band
Rádio Comercial,2024-11-08,00:33:00.000000000,Diet Pepsi,Addison Rae
Rádio Comercial,2024-11-08,00:33:00.000000000,Easy on Me,Adele
Rádio Comercial,2024-11-08,00:30:00.000000000,Easy on Me,Adele
Rádio Comercial,2024-11-10,11:23:00.000000000,Survivor,Destiny's Child
Rádio Comercial,2024-11-10,11:18:00.000000000,Ao Teu Ouvido,"Buba Espinho, Bárbara Tinoco"
Rádio Comercial,2024-11-10,11:15:00.000000000,Birds Of A Feather,Billie Eilish
Rádio Comercial,2024-11-10,11:12:00.000000000,The Nights,Avicii
Rádio Comercial,2024-11-10,11:08:00.000000000,feelslikeimfallinginlove,Coldplay
Rádio Comercial,2024-11-10,11:05:00.000000000,Even,"Richie Campbell, Van Zee"
Rádio Comercial,2024-11-10,11:01:00.000000000,Houdini,Dua Lipa
Rádio Comercial,2024-11-10,10:56:00.000000000,Espresso,Sabrina Carpenter
Rádio Comercial,2024-11-10,10:53:00.000000000,Heart Of Gold,Shawn Mendes
Rádio Comercial,2024-11-10,10:49:00.000000000,APT.,"Rosé, Bruno Mars"
Rádio Comercial,2024-11-10,10:44:00.000000000,That's So True,Gracie Abrams
Rádio Comercial,2024-11-10,10:40:00.000000000,Evil Woman,Duran Duran
Rádio Comercial,2024-11-10,10:36:00.000000000,Invisível,"Murta, Jüra"
Rádio Comercial,2024-11-10,10:30:00.000000000,My World,Calum Scott
Rádio Comercial,2024-11-10,10:27:00.000000000,Amar Pela Metade,Calema
Rádio Comercial,2024-11-10,10:24:00.000000000,Outra Vez,Latte
Rádio Comercial,2024-11-10,10:21:00.000000000,It Could Have Been Us,"Christopher, Griff"
Rádio Comercial,2024-11-10,10:17:00.000000000,Não Te Devo Nada,Aragão
Rádio Comercial,2024-11-10,10:13:00.000000000,Temos Pena,Nena [pt]
Rádio Comercial,2024-11-10,10:10:00.000000000,Amor de Ganga,Miguel Luz
Rádio Comercial,2024-11-10,10:05:00.000000000,Higher,Tom Grennan
Rádio Comercial,2024-11-10,10:02:00.000000000,Born With A Broken Heart,Damiano David
Rádio Comercial,2024-11-10,09:55:00.000000000,When I Was Your Man,Bruno Mars
Rádio Comercial,2024-11-10,09:52:00.000000000,Burguesinha (ao vivo),Seu Jorge
Rádio Comercial,2024-11-10,09:48:00.000000000,Can't Even Hate You,Cian Ducrot
Rádio Comercial,2024-11-10,09:42:00.000000000,All the Right Moves,OneRepublic
Rádio Comercial,2024-11-10,09:39:00.000000000,Amanhã,Os Quatro e Meia
Rádio Comercial,2024-11-10,09:33:00.000000000,Titanium,"David Guetta, Sia"
Rádio Comercial,2024-11-10,09:30:00.000000000,Cover Me in Sunshine,"Pink, Willow Sage Hart"
Rádio Comercial,2024-11-10,09:27:00.000000000,Everytime,Britney Spears
Rádio Comercial,2024-11-10,09:24:00.000000000,"Ela Não Sabe, Pois Não?",Bárbara Tinoco
Rádio Comercial,2024-11-10,09:21:00.000000000,Heart Of Gold,Shawn Mendes
Rádio Comercial,2024-11-10,09:16:00.000000000,Closer to the Edge,Thirty Seconds to Mars
Rádio Comercial,2024-11-10,09:13:00.000000000,Love The Hell Out Of You,Lewis Capaldi
Rádio Comercial,2024-11-10,09:09:00.000000000,Apneia,Tatiana Duarte
Rádio Comercial,2024-11-10,09:07:00.000000000,Treasure,Bruno Mars
Rádio Comercial,2024-11-10,09:04:00.000000000,Stick Season,Noah Kahan
Rádio Comercial,2024-11-10,08:58:00.000000000,Breaking the Habit,Linkin Park
Rádio Comercial,2024-11-10,08:55:00.000000000,Como Tu,"Bárbara Bandeira, Ivandro"
Rádio Comercial,2024-11-10,08:52:00.000000000,Bad Dreams,Teddy Swims
Rádio Comercial,2024-11-10,08:46:00.000000000,See You Again,"Wiz Khalifa, Charlie Puth"
Rádio Comercial,2024-11-10,08:42:00.000000000,Garota,"Maninho, Marisa Liz"
Rádio Comercial,2024-11-10,08:36:00.000000000,What about Us,Pink
Rádio Comercial,2024-11-10,08:32:00.000000000,Higher,Tom Grennan
Rádio Comercial,2024-11-10,08:29:00.000000000,Bam Bam,"Camila Cabello, Ed Sheeran"
Rádio Comercial,2024-11-10,08:24:00.000000000,Momento (Uma Espécie de Céu),"Pedro Abrunhosa, Cat"
Rádio Comercial,2024-11-10,08:20:00.000000000,A Sky Full of Stars,Coldplay
Rádio Comercial,2024-11-10,08:16:00.000000000,Chasing Cars,Snow Patrol
Rádio Comercial,2024-11-10,08:11:00.000000000,Amigos,"Pablo Alborán, Maria Becerra"
Rádio Comercial,2024-11-10,08:08:00.000000000,Casa,"D.A.M.A., Buba Espinho"
Rádio Comercial,2024-11-10,08:05:00.000000000,Girls Like You,Maroon 5
Rádio Comercial,2024-11-10,08:01:00.000000000,Si Antes Te Hubiera Conocido,Karol G
Rádio Comercial,2024-11-10,07:55:00.000000000,Die With A Smile,"Lady Gaga, Bruno Mars"
Rádio Comercial,2024-11-10,07:49:00.000000000,Diz-se Aí (2 Pares de Botas),"Nena [pt], Joana Almeirante"
Rádio Comercial,2024-11-10,07:45:00.000000000,Love Yourself,Justin Bieber
Rádio Comercial,2024-11-10,07:41:00.000000000,Maria Joana,"Nuno Ribeiro, Mariza, Calema"
Rádio Comercial,2024-11-10,07:38:00.000000000,My World,Calum Scott
Rádio Comercial,2024-11-10,07:31:00.000000000,Dani California,Red Hot Chili Peppers
Rádio Comercial,2024-11-10,07:27:00.000000000,Dialectos da Ternura,Da Weasel
Rádio Comercial,2024-11-10,07:24:00.000000000,All For You,"Cian Ducrot, Ella Henderson"
Rádio Comercial,2024-11-10,07:20:00.000000000,Whatever It Takes,Imagine Dragons
Rádio Comercial,2024-11-10,07:17:00.000000000,O Teu Cheiro,Bispo
Rádio Comercial,2024-11-10,07:14:00.000000000,A Bar Song (Tipsy),Shaboozey
Rádio Comercial,2024-11-10,07:10:00.000000000,Speed of Sound,Coldplay
Rádio Comercial,2024-11-10,07:07:00.000000000,Before I Lose My Voice,Richie Campbell
Rádio Comercial,2024-11-10,07:03:00.000000000,In My Blood,Shawn Mendes
Rádio Comercial,2024-11-10,07:00:00.000000000,Lose Control,Teddy Swims
Rádio Comercial,2024-11-10,06:56:00.000000000,Let's Get It Started,Black Eyed Peas
Rádio Comercial,2024-11-10,06:53:00.000000000,Lembras-te De Mim,"Nena [pt], Carolina de Deus"
Rádio Comercial,2024-11-10,06:50:00.000000000,Slow It Down,Benson Boone
Rádio Comercial,2024-11-10,06:46:00.000000000,Não Te Devo Nada,Aragão
Rádio Comercial,2024-11-10,06:42:00.000000000,Rolling in the Deep,Adele
Rádio Comercial,2024-11-10,06:39:00.000000000,Amar Pela Metade,Calema
Rádio Comercial,2024-11-10,06:35:00.000000000,One,"Mary J. Blige, U2"
Rádio Comercial,2024-11-10,06:32:00.000000000,It Could Have Been Us,"Christopher, Griff"
Rádio Comercial,2024-11-10,06:28:00.000000000,Invisível,"Murta, Jüra"
Rádio Comercial,2024-11-10,06:25:00.000000000,Shallow,"Lady Gaga, Bradley Cooper"
Rádio Comercial,2024-11-10,06:21:00.000000000,O Sol,Vitor Kley
Rádio Comercial,2024-11-10,06:18:00.000000000,Si No Estás,Iñigo Quintero
Rádio Comercial,2024-11-10,06:15:00.000000000,Heaven,Niall Horan
Rádio Comercial,2024-11-10,06:12:00.000000000,Save Your Tears,The Weeknd
Rádio Comercial,2024-11-10,06:09:00.000000000,Planeta,"Bispo, Bárbara Tinoco"
Rádio Comercial,2024-11-10,06:06:00.000000000,Believer,Imagine Dragons
